id,transactionSubtype,price,type,subtype,region,province,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,hasDoubleGlazing
10655721,BUY_REGULAR,445000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,3.0,145.0,1953.0,3.0,0.0,JUST_RENOVATED,0,INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,2.0,0.0,1.0,325.0,D,1
10655742,BUY_REGULAR,536000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,4.0,158.0,2023.0,2.0,0.0,NO_COND_INFORMATION,0,USA_HYPER_EQUIPPED,1,0.0,1,0.0,1,0,0,2.0,0.0,3.0,0.0,0.0,1.0,A,1
10655741,BUY_REGULAR,536000,HOUSE,HOUSE,Brussels,Brussels,0.0,4.0,158.0,2023.0,2.0,0.0,NO_COND_INFORMATION,0,USA_HYPER_EQUIPPED,1,0.0,1,0.0,1,0,0,2.0,0.0,3.0,0.0,0.0,1.0,A,1
10655750,BUY_REGULAR,110000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,9.0,0.0,35.0,1995.0,2.0,9.0,GOOD,1,NOT_INSTALLED,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655747,BUY_REGULAR,495000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,3.0,145.0,1956.0,1.0,0.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,1.0,3.0,487.0,E,0
10655752,BUY_REGULAR,385000,APARTMENT,PENTHOUSE,Flanders,West Flanders,4.0,2.0,96.0,2021.0,1.0,4.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,2.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655755,BUY_REGULAR,267000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,0.0,2.0,87.0,1973.0,4.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,244.0,C,1
10524684,BUY_REGULAR,365000,APARTMENT,APARTMENT,Brussels,Brussels,1.0,1.0,83.0,1930.0,2.0,6.0,GOOD,0,HYPER_EQUIPPED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655765,BUY_REGULAR,399000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,136.0,1997.0,3.0,0.0,GOOD,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,1.0,2.0,1.0,2.0,240.0,C,1
10655774,BUY_REGULAR,645000,APARTMENT,APARTMENT,Brussels,Brussels,7.0,3.0,180.0,1961.0,2.0,9.0,TO_BE_DONE_UP,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,2.0,1.0,2.0,0.0,0.0,158.0,D,1
10655764,BUY_REGULAR,895000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,0.0,5.0,433.0,1928.0,1.0,0.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,4.0,0.0,1.0,0.0,0.0,167.0,B,1
10655770,BUY_REGULAR,825000,HOUSE,VILLA,Flanders,Flemish Brabant,0.0,5.0,334.0,2007.0,3.0,0.0,AS_NEW,0,HYPER_EQUIPPED,1,0.0,1,0.0,1,0,0,2.0,0.0,1.0,1.0,3.0,132.0,B,1
10655780,BUY_REGULAR,596000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,175.0,2005.0,4.0,0.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,1,0.0,1,1,0,1.0,0.0,1.0,0.0,0.0,425.0,E,1
10655777,BUY_REGULAR,599000,HOUSE,HOUSE,Flanders,Antwerp,0.0,5.0,170.0,1960.0,1.0,0.0,GOOD,0,INSTALLED,0,0.0,0,0.0,1,0,0,1.0,2.0,1.0,0.0,0.0,160.0,B,0
10655819,BUY_REGULAR,247500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,4.0,2.0,106.0,1984.0,2.0,4.0,GOOD,1,SEMI_EQUIPPED,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,178.0,B,1
10655781,BUY_REGULAR,369000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,148.0,1933.0,2.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,1.0,47.0,A,1
10655843,BUY_REGULAR,230000,HOUSE,HOUSE,Flanders,West Flanders,0.0,2.0,105.0,2001.0,1.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,183.0,B,1
10655871,BUY_REGULAR,247500,APARTMENT,APARTMENT,Flanders,East Flanders,1.0,1.0,73.0,2023.0,1.0,2.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655874,BUY_REGULAR,349000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,100.0,2012.0,2.0,1.0,AS_NEW,1,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,2.0,1.0,0.0,0.0,112.0,B,1
10655881,BUY_REGULAR,269000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,165.0,1978.0,1.0,0.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,437.0,E,1
10655879,BUY_REGULAR,860000,HOUSE,FARMHOUSE,Flanders,Antwerp,0.0,4.0,298.0,1977.0,1.0,0.0,TO_RENOVATE,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,299.0,C,1
10655893,BUY_REGULAR,335000,APARTMENT,APARTMENT,Flanders,West Flanders,2.0,2.0,98.0,2023.0,1.0,3.0,NO_COND_INFORMATION,1,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655892,BUY_REGULAR,550000,HOUSE,VILLA,Flanders,Antwerp,0.0,3.0,179.0,1986.0,4.0,0.0,AS_NEW,0,INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,2.0,2.0,3.0,371.0,D,1
10655901,BUY_REGULAR,175000,APARTMENT,APARTMENT,Flanders,East Flanders,0.0,2.0,80.0,1971.0,1.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,244.0,C,0
10655907,BUY_REGULAR,215000,APARTMENT,APARTMENT,Flanders,Antwerp,3.0,1.0,62.0,2017.0,1.0,3.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10655895,BUY_REGULAR,265000,APARTMENT,APARTMENT,Flanders,West Flanders,2.0,2.0,75.0,2023.0,1.0,3.0,NO_COND_INFORMATION,1,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655908,BUY_REGULAR,288000,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,1.0,86.0,2017.0,1.0,3.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10655916,BUY_REGULAR,417792,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,170.0,2023.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,2.0,1.0,0.0,0.0,NO_EPC_SCORE,0
10655918,BUY_REGULAR,295000,APARTMENT,APARTMENT,Flanders,East Flanders,3.0,2.0,114.0,1995.0,3.0,3.0,AS_NEW,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,7.0,0.0,435.0,E,1
10655922,BUY_REGULAR,299000,HOUSE,HOUSE,Flanders,Antwerp,0.0,2.0,490.0,1936.0,3.0,0.0,GOOD,0,INSTALLED,1,0.0,0,0.0,0,0,0,2.0,0.0,1.0,1.0,2.0,666.0,F,1
10655924,BUY_REGULAR,225000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,180.0,1932.0,1.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,792.0,F,1
10655920,BUY_REGULAR,275000,APARTMENT,SERVICE_FLAT,Flanders,West Flanders,3.0,1.0,62.0,2019.0,1.0,5.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,61.0,A,0
10655928,BUY_REGULAR,441500,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,209.0,2022.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,0
10655927,BUY_REGULAR,383000,HOUSE,HOUSE,Flanders,Antwerp,0.0,3.0,150.0,1928.0,2.0,0.0,AS_NEW,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,2.0,1.0,1.0,145.0,B,1
10655925,BUY_REGULAR,289000,HOUSE,HOUSE,Flanders,West Flanders,0.0,4.0,207.0,1971.0,1.0,0.0,GOOD,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,710.0,F,0
10655929,BUY_REGULAR,398175,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,208.0,2022.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,0
10655931,BUY_REGULAR,431925,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,208.0,2022.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10655937,BUY_REGULAR,779000,HOUSE,VILLA,Flanders,Limburg,0.0,4.0,300.0,1998.0,4.0,0.0,GOOD,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,4.0,0.0,157.0,B,1
10655934,BUY_REGULAR,255000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,199.0,1973.0,1.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,534.0,F,0
10655940,BUY_REGULAR,470000,APARTMENT,DUPLEX,Brussels,Brussels,4.0,2.0,125.0,2005.0,2.0,5.0,GOOD,1,USA_INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,244.0,E,0
10655941,BUY_REGULAR,235000,APARTMENT,APARTMENT,Flanders,East Flanders,1.0,2.0,89.0,1967.0,1.0,2.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,131.0,B,1
10655943,BUY_REGULAR,685000,HOUSE,HOUSE,Flanders,East Flanders,0.0,2.0,355.0,2003.0,1.0,0.0,TO_BE_DONE_UP,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,1.0,4.0,156.0,B,1
10655938,BUY_REGULAR,595000,HOUSE,VILLA,Flanders,Limburg,0.0,4.0,300.0,1998.0,4.0,0.0,GOOD,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,4.0,0.0,157.0,B,1
10655948,BUY_REGULAR,399000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,219.0,1971.0,1.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,532.0,F,1
10655949,BUY_REGULAR,210000,HOUSE,HOUSE,Flanders,West Flanders,0.0,5.0,155.0,1930.0,1.0,0.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,2.0,907.0,F,1
10655950,BUY_REGULAR,165000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,141.0,1961.0,1.0,0.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,958.0,F,0
10655944,BUY_REGULAR,769000,HOUSE,HOUSE,Flanders,West Flanders,0.0,5.0,330.0,1918.0,1.0,0.0,JUST_RENOVATED,0,HYPER_EQUIPPED,1,0.0,1,0.0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655952,BUY_REGULAR,309000,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,2.0,110.0,1994.0,1.0,4.0,GOOD,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,133.0,B,1
10655951,BUY_REGULAR,375000,HOUSE,HOUSE,Flanders,West Flanders,0.0,2.0,194.0,1850.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,761.0,F,0
10655956,BUY_REGULAR,250000,HOUSE,HOUSE,Flanders,Antwerp,0.0,3.0,178.0,1900.0,1.0,0.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10655957,BUY_REGULAR,339000,APARTMENT,APARTMENT,Flanders,West Flanders,1.0,2.0,65.0,2011.0,1.0,4.0,AS_NEW,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,88.0,A,1
10655960,BUY_REGULAR,425000,HOUSE,HOUSE,Flanders,West Flanders,0.0,5.0,303.0,1930.0,2.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,1.0,0.0,226.0,C,1
10655963,BUY_REGULAR,185000,APARTMENT,APARTMENT,Flanders,West Flanders,0.0,1.0,62.0,1969.0,3.0,0.0,GOOD,1,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,341.0,D,1
10655962,BUY_REGULAR,298000,HOUSE,VILLA,Wallonie,Liege,0.0,0.0,165.0,1998.0,4.0,0.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,262.0,D,0
10655974,BUY_REGULAR,339000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,288.0,1930.0,1.0,0.0,AS_NEW,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,141.0,B,1
10655961,BUY_REGULAR,225000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,3.0,150.0,1962.0,4.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,775.0,F,0
10655978,BUY_REGULAR,279000,HOUSE,HOUSE,Flanders,West Flanders,0.0,2.0,124.0,1977.0,1.0,0.0,GOOD,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,2.0,1.0,1.0,445.0,E,1
10655994,BUY_REGULAR,245000,HOUSE,HOUSE,Flanders,Limburg,0.0,4.0,177.0,1967.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,717.0,F,1
10655993,BUY_REGULAR,625000,HOUSE,HOUSE,Flanders,Limburg,0.0,4.0,336.0,2001.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,215.0,C,1
10656002,BUY_REGULAR,484200,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,125.0,2022.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10656003,BUY_REGULAR,289000,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,3.0,125.0,1997.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,282.0,C,1
10656008,BUY_REGULAR,529000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,200.0,1930.0,3.0,0.0,TO_RENOVATE,0,SEMI_EQUIPPED,1,0.0,1,0.0,1,0,0,1.0,1.0,1.0,1.0,1.0,588.0,F,1
10656012,BUY_REGULAR,215000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,80.0,1984.0,1.0,2.0,AS_NEW,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,223.0,C,1
10656016,BUY_REGULAR,370000,APARTMENT,APARTMENT,Flanders,East Flanders,0.0,2.0,137.0,2013.0,1.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,0,0,0,2.0,0.0,1.0,1.0,0.0,97.0,A,1
10656009,BUY_REGULAR,675000,HOUSE,COUNTRY_COTTAGE,Flanders,East Flanders,0.0,4.0,240.0,1875.0,1.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,360.0,D,0
10656015,BUY_REGULAR,355000,APARTMENT,APARTMENT,Flanders,West Flanders,1.0,2.0,81.0,2002.0,4.0,3.0,AS_NEW,1,INSTALLED,0,0.0,0,0.0,0,0,0,2.0,1.0,1.0,0.0,1.0,190.0,B,1
10656010,BUY_REGULAR,215000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,146.0,1875.0,1.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,779.0,F,1
10656023,BUY_REGULAR,185000,APARTMENT,APARTMENT,Flanders,West Flanders,0.0,3.0,117.0,1960.0,1.0,0.0,AS_NEW,0,USA_INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,153.0,B,1
10656019,BUY_REGULAR,435000,HOUSE,VILLA,Flanders,East Flanders,0.0,4.0,205.0,1970.0,1.0,0.0,NO_COND_INFORMATION,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,397.0,D,1
10656028,BUY_REGULAR,249900,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,3.0,90.0,1970.0,1.0,3.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,281.0,C,1
10262817,BUY_REGULAR,209000,HOUSE,HOUSE,Flanders,Antwerp,0.0,3.0,156.0,1938.0,3.0,0.0,TO_BE_DONE_UP,0,SEMI_EQUIPPED,0,0.0,0,0.0,1,0,0,1.0,1.0,1.0,0.0,0.0,420.0,E,1
10656036,BUY_REGULAR,330000,APARTMENT,PENTHOUSE,Flanders,East Flanders,5.0,2.0,93.0,2012.0,1.0,5.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,127.0,B,1
10656041,BUY_REGULAR,579000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,5.0,340.0,1935.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,1,0.0,0,0,0,2.0,0.0,3.0,1.0,0.0,278.0,C,1
10656043,BUY_REGULAR,385000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,168.0,1952.0,1.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,140.0,B,0
10656045,BUY_REGULAR,299000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,136.0,1919.0,1.0,0.0,TO_RENOVATE,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,459.0,E,1
10656046,BUY_REGULAR,375000,HOUSE,BUNGALOW,Wallonie,Liege,0.0,3.0,141.0,1970.0,4.0,0.0,TO_BE_DONE_UP,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,1.0,2.0,1.0,1.0,494.0,F,1
10656052,BUY_REGULAR,350000,HOUSE,HOUSE,Flanders,West Flanders,0.0,2.0,296.0,1865.0,1.0,0.0,TO_RENOVATE,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,3.0,0.0,0.0,921.0,F,0
10656062,BUY_REGULAR,189000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,3.0,119.0,1972.0,3.0,4.0,TO_BE_DONE_UP,1,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,232.0,C,0
10656067,BUY_REGULAR,289000,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,2.0,103.0,1996.0,1.0,1.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,178.0,B,1
10656068,BUY_REGULAR,423000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,166.0,2024.0,1.0,0.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10656072,BUY_REGULAR,414000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,166.0,2024.0,1.0,0.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10656070,BUY_REGULAR,420000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,166.0,2024.0,1.0,0.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10656071,BUY_REGULAR,405000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,169.0,2024.0,1.0,0.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10656084,BUY_REGULAR,395000,HOUSE,HOUSE,Flanders,East Flanders,0.0,3.0,214.0,1939.0,1.0,0.0,NO_COND_INFORMATION,0,HYPER_EQUIPPED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,100.0,A,1
10656093,BUY_REGULAR,430000,APARTMENT,APARTMENT,Flanders,West Flanders,2.0,1.0,88.0,2012.0,1.0,4.0,AS_NEW,1,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,81.0,A,0
10656094,BUY_REGULAR,255000,APARTMENT,APARTMENT,Brussels,Brussels,3.0,1.0,64.0,1930.0,2.0,4.0,JUST_RENOVATED,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,13127.0,G,0
10656098,BUY_REGULAR,989000,HOUSE,VILLA,Flanders,West Flanders,0.0,4.0,277.0,2012.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,1,0.0,0,1,0,2.0,0.0,1.0,1.0,0.0,69.0,A,1
10656100,BUY_REGULAR,335000,HOUSE,HOUSE,Flanders,Limburg,0.0,3.0,110.0,1990.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,179.0,B,1
10656101,BUY_REGULAR,575000,APARTMENT,APARTMENT,Flanders,West Flanders,0.0,1.0,76.0,1998.0,1.0,0.0,JUST_RENOVATED,1,HYPER_EQUIPPED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,126.0,B,1
10656125,BUY_REGULAR,289000,APARTMENT,APARTMENT,Flanders,West Flanders,8.0,2.0,43.0,1977.0,1.0,10.0,NO_COND_INFORMATION,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,318.0,D,1
10656121,BUY_REGULAR,429000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,162.0,2008.0,1.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,171.0,B,1
10656126,BUY_REGULAR,750000,HOUSE,VILLA,Flanders,West Flanders,0.0,4.0,234.0,1984.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,2.0,1.0,0.0,156.0,B,1
10656132,BUY_REGULAR,425000,HOUSE,HOUSE,Flanders,East Flanders,0.0,4.0,270.0,1990.0,1.0,0.0,TO_RENOVATE,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10656134,BUY_REGULAR,395000,HOUSE,HOUSE,Flanders,East Flanders,0.0,4.0,217.0,1959.0,1.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,478.0,E,1
10656139,BUY_REGULAR,415000,HOUSE,HOUSE,Flanders,Flemish Brabant,0.0,3.0,130.0,1979.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,352.0,D,0
10525069,BUY_REGULAR,449000,HOUSE,VILLA,Flanders,West Flanders,0.0,3.0,186.0,1981.0,1.0,0.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,1,0.0,1,0.0,1,0,0,1.0,0.0,2.0,1.0,0.0,609.0,F,1
10656140,BUY_REGULAR,425000,HOUSE,VILLA,Flanders,Flemish Brabant,0.0,2.0,140.0,1980.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,346.0,D,1
10656147,BUY_REGULAR,638000,HOUSE,HOUSE,Flanders,Antwerp,0.0,3.0,134.0,1957.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,3.0,376.0,D,1
10656144,BUY_REGULAR,139000,HOUSE,HOUSE,Flanders,West Flanders,0.0,3.0,168.0,1969.0,1.0,0.0,GOOD,0,INSTALLED,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,1.0,1.0,586.0,F,1
10656152,BUY_REGULAR,308950,HOUSE,HOUSE,Flanders,Limburg,0.0,3.0,166.0,1978.0,1.0,0.0,GOOD,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,342.0,D,1
